1_Lr,1_Wd,1_batchSize,1_decoder,1_featType,1_hiddenDim,1_numLayers,1_numOfHeads,2_valLossNeg,2_valMRRRandom,2_valRocAucRandom,3_testMRR2hop,3_testMRRRandom,3_testRocAuc2hop,3_testRocAucRandom
0.0001,0.001,8192,dot,3,128,3,4,-0.419912725687027,0.9683793041283577,0.8800887440782412,0.8549603771457197,0.9811471056824217,0.6158593900901823,0.885454685453334
0.0001,0.001,8192,dot,3,64,4,4,-0.42896755039691925,0.9710275445215204,0.8812136948638475,0.8597190544747635,0.985641580052095,0.6175928101853436,0.8873013186223654
0.0001,0.001,8192,dot,3,128,4,4,-0.4249103003078037,0.9706845148768434,0.8817544707688174,0.8640848456435286,0.9863338644007789,0.6225606281207556,0.8872965201903045
0.0005,0.001,8192,dot,3,64,2,4,-0.4062364101409912,0.9736216216216215,0.8906676510896432,0.8826855345044405,0.9891750752345547,0.6313888914647724,0.8991517324465982
0.0005,0.001,8192,dot,3,128,2,4,-0.4074934422969818,0.9742769342010121,0.8881040814411709,0.8768825173764101,0.9899274207824393,0.6272241646109606,0.8972282150314087
0.0005,0.001,8192,dot,3,64,3,4,-0.39755043387413025,0.9763593380614658,0.8926759741001192,0.8903284285785613,0.9894406089573377,0.6310640194160314,0.8958103477696111
0.0005,0.001,8192,dot,3,128,3,4,-0.4033883512020111,0.9749230490675358,0.8890911701722513,0.8807941718987922,0.9906178084616747,0.6350618419708568,0.8997781195232616
0.0005,0.001,8192,dot,3,64,4,4,-0.41344884037971497,0.9758583106267029,0.8888621557698947,0.8882103218667211,0.9898085628303366,0.6469965142768179,0.8975815712518794
0.0005,0.001,8192,dot,3,128,4,4,-0.4008421434296502,0.9797749024812,0.8922687797454003,0.8946105179708472,0.990192954505222,0.6455260519989374,0.9021664317264368
0.001,0.001,8192,dot,3,64,2,4,-0.4053128659725189,0.9688646684831972,0.8925945839765335,0.8780530055888527,0.9908390865639937,0.6313697078066905,0.9006065197984602
0.001,0.001,8192,dot,3,128,2,4,-0.4218672215938568,0.9718897352194416,0.8767746307464415,0.8631110628322525,0.9871127633209418,0.6187938380933612,0.8985210871301208
0.001,0.001,8192,dot,3,64,3,4,-0.40610283613204956,0.9762932604735883,0.885011482676319,0.8949385997845902,0.9920516905647017,0.6448961605059944,0.9006473816375418
0.001,0.001,8192,dot,3,128,3,4,-0.41074255108833313,0.9723131478450626,0.8926146685019479,0.8491782882250222,0.9834926535670029,0.6331454484757889,0.8933829352863586
0.001,0.001,8192,dot,3,64,4,4,-0.4018619954586029,0.9776622902990518,0.8902947216369833,0.8975442345463588,0.9923880332802265,0.6453610063640861,0.8986626822355088
0.001,0.001,8192,dot,3,128,4,4,-0.40266329050064087,0.9778688524590164,0.8979769742122334,0.8703371435315143,0.9881571959638874,0.633594438144951,0.8996640360996998
0.0001,0.0001,8192,dot,1,64,2,2,-0.4395226240158081,0.9614549402823018,0.8885457770290659,0.8352877458294345,0.9758452823508587,0.6165824032457639,0.8917816328358097
0.0001,0.0001,8192,dot,1,128,2,2,-0.4330058991909027,0.9706021037359449,0.8763101331777443,0.8172740606888244,0.9783412993450168,0.589728328874587,0.888612059503757
0.0001,0.0001,8192,dot,1,64,3,2,-0.42654913663864136,0.9772561863173217,0.8843819686066976,0.8664485172583952,0.9855638166047088,0.6542647872894556,0.8886357661030466
0.0001,0.0001,8192,dot,1,128,3,2,-0.4008471965789795,0.9669939989088925,0.8966415006927586,0.8523845025570995,0.9809169764560098,0.6209690404990802,0.899533849048949
0.0001,0.0001,8192,dot,1,64,4,2,-0.4284437894821167,0.9755567626290059,0.8934849123373159,0.8621154896911668,0.9839263586475483,0.6335065112471665,0.8961479513799586
0.0001,0.0001,8192,dot,1,128,4,2,-0.3907027542591095,0.978168757955992,0.9004966890047063,0.869017348969553,0.9895733758187291,0.6166674270597831,0.9054490936939327
0.0005,0.0001,8192,dot,1,64,2,2,-0.4085426926612854,0.9758986928104575,0.8992438194608829,0.8509335504290364,0.982094175960347,0.62593883218619,0.9025030678819617
0.0005,0.0001,8192,dot,1,128,2,2,-0.40555766224861145,0.9710659439927732,0.9034198927808537,0.8672744114326694,0.9840148698884758,0.6283945662799906,0.9103087264433634
0.0005,0.0001,8192,dot,1,64,3,2,-0.38999301195144653,0.9743142597638511,0.9031608441270836,0.8589853337198,0.9837758895379713,0.633917733494085,0.9125417963141246
0.0005,0.0001,8192,dot,1,128,3,2,-0.3821883201599121,0.976670297748729,0.9118975107302598,0.8883436693712848,0.9896441848114711,0.6446060794274108,0.9209580893420664
0.0005,0.0001,8192,dot,1,64,4,2,-0.4015265107154846,0.9742721979621543,0.8936178267442756,0.8874018867778826,0.9919366259514958,0.6281757517359182,0.901386007859577
0.0005,0.0001,8192,dot,1,128,4,2,-0.3903135061264038,0.9781368821292775,0.8984791948745484,0.884926120082785,0.9901309966365729,0.6295253691959374,0.9168928010194823
0.001,0.0001,8192,dot,1,64,2,2,-0.4022156894207001,0.9737940379403794,0.9090110034336125,0.8703752876615329,0.9864356523278456,0.6419022971100572,0.917556886465852
0.001,0.0001,8192,dot,1,128,2,2,-0.42028504610061646,0.9729200652528548,0.8972521996740959,0.8680326901516492,0.9888697114533547,0.6175319619524317,0.9043121479793347
0.001,0.0001,8192,dot,1,64,3,2,-0.3920189440250397,0.973132573702297,0.9005226429009486,0.8710178047007574,0.9915914321118782,0.6168406870694109,0.899551166849923
0.001,0.0001,8192,dot,1,128,3,2,-0.3692187964916229,0.977239753355096,0.9165663749486855,0.879177309089683,0.9916533899805275,0.6355277466345239,0.9204939857987529
0.001,0.0001,8192,dot,1,64,4,2,-0.43208006024360657,0.9740398550724638,0.8749200360806897,0.8779135009087212,0.9907948309435298,0.6304453316973022,0.916307652693668
0.001,0.0001,8192,dot,1,128,4,2,-0.35723865032196045,0.9835424622658666,0.9234647182953563,0.8877955643223833,0.9919454770755887,0.6724769035014583,0.9264171513452287
0.0001,0.0005,8192,dot,1,64,2,2,-0.4594835340976715,0.9566557257476295,0.8714147826780531,0.8087257390629669,0.9711143565232785,0.5970490731841781,0.8786426425561369
0.0001,0.0005,8192,dot,1,128,2,2,-0.4368148744106293,0.9636644832605532,0.8770853067542864,0.8611827498046298,0.9789667787809051,0.6050082815715272,0.880311810703724
0.0001,0.0005,8192,dot,1,64,3,2,-0.3996526300907135,0.9724799854439593,0.9071715249185255,0.8673062524894707,0.9886440077889893,0.6315063311293768,0.9114206118412171
0.0001,0.0005,8192,dot,1,128,3,2,-0.42098262906074524,0.9610503282275711,0.8852770730109609,0.8229549880107502,0.9738891839263586,0.616198446681007,0.8884754074091802
0.0001,0.0005,8192,dot,1,64,4,2,-0.39555853605270386,0.9699607487922705,0.8974069257083698,0.8612460045412779,0.9830235439900867,0.6161610288372344,0.8998381750905865
0.0001,0.0005,8192,dot,1,128,4,2,-0.4108620882034302,0.9737224949990907,0.9078724046055926,0.8802440478622103,0.9883165161975571,0.6582907401217561,0.9116458885519263
0.0005,0.0005,8192,dot,1,64,2,2,-0.4303250014781952,0.9650172195033532,0.8815700706813474,0.8257885797450322,0.9730925827580102,0.6168929368228063,0.8882039618841615
0.0005,0.0005,8192,dot,1,128,2,2,-0.4160417914390564,0.9762284352993534,0.8872369666506887,0.8732468319430613,0.9882058771463975,0.6131680098962874,0.898985577655363
0.0005,0.0005,8192,dot,1,64,3,2,-0.3885895609855652,0.9776444929116684,0.9029110277657695,0.8667971345347872,0.9885820499203399,0.6174347906461859,0.906399879521736
0.0005,0.0005,8192,dot,1,128,3,2,-0.381090372800827,0.9772932466594438,0.9100671064930136,0.8772473617136389,0.9902637634979643,0.621313350837135,0.9165036108478188
0.0005,0.0005,8192,dot,1,64,4,2,-0.40388596057891846,0.9748641304347826,0.8944178556014263,0.8841708182653483,0.9914144096300229,0.6332388132609034,0.8988679869383328
0.0005,0.0005,8192,dot,1,128,4,2,-0.41656437516212463,0.9694626593806922,0.8840724712806542,0.8793920733777346,0.9893343954682244,0.6280380868707909,0.9099684456085924
0.001,0.0005,8192,dot,1,64,2,2,-0.4157038927078247,0.9746606041763821,0.8880367964848778,0.8777421816986343,0.9891190181153006,0.6206003028258753,0.9058746759914675
0.001,0.0005,8192,dot,1,128,2,2,-0.42858749628067017,0.9663217138707334,0.8793131241193992,0.850311653590995,0.9840679766330324,0.6009958141243681,0.8789988917902112
0.001,0.0005,8192,dot,1,64,3,2,-0.4098825752735138,0.9705495495495495,0.8876695223627931,0.8750124528802171,0.9887590724021952,0.6329852911851567,0.9175000245783876
0.001,0.0005,8192,dot,1,128,3,2,-0.4060686230659485,0.9729399585921326,0.8902708550735987,0.875914813633879,0.9855077594854547,0.6192673227116164,0.9002663267179555
0.001,0.0005,8192,dot,1,64,4,2,-0.3692226707935333,0.9751908396946565,0.9129922792784789,0.8820064944201959,0.9917241989732697,0.6310051420576279,0.9190360939598914
0.001,0.0005,8192,dot,1,128,4,2,-0.43453750014305115,0.9572911026890454,0.8863960382630907,0.8123984957628081,0.9745972738537794,0.6045262373158077,0.8931394272671478
0.0001,0.001,8192,dot,1,64,2,2,-0.43494096398353577,0.9573110624315444,0.8764565700141017,0.8049722818044645,0.9734023721012569,0.6036974126552224,0.8803833462554128
0.0001,0.001,8192,dot,1,128,2,2,-0.47359567880630493,0.961259299582653,0.8833744523551783,0.8187382379230493,0.9717206585236325,0.6194293487365453,0.8880973001697896
0.0001,0.001,8192,dot,1,64,3,2,-0.40861988067626953,0.9681752484191508,0.8891458891953408,0.8416006722963707,0.9779569076701312,0.6216485404858579,0.8940288038101717
0.0001,0.001,8192,dot,1,128,3,2,-0.40512701869010925,0.9654697345315566,0.8923547977197859,0.8348519200749683,0.9759382191538325,0.6282282345416278,0.8945127887299147
0.0001,0.001,8192,dot,1,64,4,2,-0.49379152059555054,0.9572899728997291,0.8716995903717348,0.8206151109762369,0.9727429633563462,0.6203158711080181,0.8785693504805246
0.0001,0.001,8192,dot,1,128,4,2,-0.367420494556427,0.9789402173913043,0.9158612237219071,0.8680016787956245,0.9859937283463571,0.640166304807873,0.9166124448399338
0.0005,0.001,8192,dot,1,64,2,2,-0.4135476350784302,0.9732224040734678,0.8962879948078171,0.8431235062807021,0.9803195255797486,0.6258287984062352,0.8987499387482414
0.0005,0.001,8192,dot,1,128,2,2,-0.40920308232307434,0.9647575099529497,0.8935424160931866,0.8525899750806815,0.9839927420782439,0.615123815127149,0.8959688736940443
0.0005,0.001,8192,dot,1,64,3,2,-0.39496833086013794,0.9775033498247785,0.9000209933588929,0.8827074324153452,0.991193131527704,0.6367314100477237,0.9202847005048596
0.0005,0.001,8192,dot,1,128,3,2,-0.3808805048465729,0.9812749365252087,0.917807694084405,0.8754001839901998,0.9854133474951319,0.6563368669233508,0.9192658317522436
0.0005,0.001,8192,dot,1,64,4,2,-0.3571690320968628,0.9794043092522181,0.9201852472086626,0.8959638874137016,0.9898212072933263,0.6565431656949963,0.9259258180846173
0.0005,0.001,8192,dot,1,128,4,2,-0.3676116168498993,0.9819611050527081,0.9231897495986348,0.8847535172681217,0.9902195078775006,0.6672946170160546,0.9276332341450217
0.001,0.001,8192,dot,1,64,2,2,-0.41916361451148987,0.9752895403546868,0.8867017893952021,0.8695856409478289,0.9884714108691804,0.6148938183877809,0.894874832622763
0.001,0.001,8192,dot,1,128,2,2,-0.44035735726356506,0.962942942942943,0.8731237471777143,0.8388317456426857,0.9800849707912905,0.6029972530123731,0.8806092732108501
0.001,0.001,8192,dot,1,64,3,2,-0.412066251039505,0.981622998544396,0.8964072305298962,0.8784509230074816,0.991786156841919,0.6731733285529029,0.9085935175163804
0.001,0.001,8192,dot,1,128,3,2,-0.3889274597167969,0.9677542142468734,0.9030928209134876,0.8662624329113974,0.9853513896264826,0.625690027261913,0.9139710586832085
0.001,0.001,8192,dot,1,64,4,2,-0.3877975642681122,0.984182935647144,0.9072586584958733,0.8881253416436634,0.9897326960523986,0.6627153390075778,0.9239463781841928
0.001,0.001,8192,dot,1,128,4,2,-0.5134422779083252,0.9583107007061379,0.8660868577107221,0.7823287174853824,0.9689199099714234,0.5898180827874268,0.8832424090279358
0.0001,0.0001,8192,dot,2,64,2,2,-0.4271698594093323,0.9672625496569158,0.8776321720714623,0.8526949241234956,0.9856744556558683,0.6128007194491816,0.8817122493927685
0.0001,0.0001,8192,dot,2,128,2,2,-0.41784873604774475,0.969853340575774,0.8861820900687352,0.8394772454783076,0.9836570315858685,0.6268388615217219,0.8899736921053059
0.0001,0.0001,8192,dot,2,64,3,2,-0.4188695549964905,0.9708491761723701,0.8805986400918275,0.8641213362668486,0.9834483979465393,0.6208154503924858,0.8838818139465175
0.0001,0.0001,8192,dot,2,128,3,2,-0.4095233678817749,0.9718450117689661,0.8860828729735409,0.876922979657977,0.9883607718180208,0.62928670636311,0.8928326297201046
0.0001,0.0001,8192,dot,2,64,4,2,-0.4177304208278656,0.9756152732537098,0.8843510128495596,0.8739873568338783,0.9864577801380775,0.6269311962731516,0.8905607106040118
0.0001,0.0001,8192,dot,2,128,4,2,-0.39583826065063477,0.9801782142207673,0.8939624453173249,0.8799835719246234,0.9899097185342538,0.6290383258242199,0.891608968404318
0.0005,0.0001,8192,dot,2,64,2,2,-0.3963991403579712,0.9728905824714208,0.8970794894537146,0.8818623283838366,0.9911488759072403,0.6321116514277163,0.8990237507612646
0.0005,0.0001,8192,dot,2,128,2,2,-0.39970046281814575,0.9775045537340619,0.8955008914359727,0.8840966374158089,0.9897326960523986,0.6369371736622031,0.9006031765047683
0.0005,0.0001,8192,dot,2,64,3,2,-0.40774357318878174,0.9773659161632803,0.8858101711462146,0.8882102894450212,0.990308019118428,0.632223584152453,0.8955620607393658
0.0005,0.0001,8192,dot,2,128,3,2,-0.39160338044166565,0.9737939789626406,0.8952349790853755,0.89173596805036,0.9925208001416179,0.638930350701812,0.9002223618304688
0.0005,0.0001,8192,dot,2,64,4,2,-0.38830456137657166,0.9786546513744766,0.9001575641321371,0.8991336435441586,0.9914586652504868,0.6464295310841565,0.8993122968594828
0.0005,0.0001,8192,dot,2,128,4,2,-0.39757856726646423,0.9796195652173915,0.8924783230792434,0.8969143295484241,0.9917684545937334,0.6428785029032378,0.8956638916533002
0.001,0.0001,8192,dot,2,64,2,2,-0.3983987867832184,0.9765650517147524,0.8971373004392162,0.890662599040188,0.9908390865639937,0.6307647255780661,0.9009480939297154
0.001,0.0001,8192,dot,2,128,2,2,-0.4004155993461609,0.9773057371096587,0.8957635169942555,0.8910041159642859,0.9907505753230661,0.6366978907951326,0.8997079736538904
0.001,0.0001,8192,dot,2,64,3,2,-0.3890640139579773,0.9761256354393608,0.8978574474534764,0.8874092951363265,0.9911267480970083,0.6433151537471004,0.9031732299516335
0.001,0.0001,8192,dot,2,128,3,2,-0.3895655870437622,0.9795652173913043,0.8975534193689375,0.8864716566256662,0.9906620640821383,0.636495614333798,0.9010150892770619
0.001,0.0001,8192,dot,2,64,4,2,-0.39888232946395874,0.9778593438462934,0.894771729609126,0.900949809911573,0.9926978226234732,0.6502528751397857,0.8997622777202773
0.001,0.0001,8192,dot,2,128,4,2,-0.3921952247619629,0.9809925603338776,0.8967201702714616,0.8915484409377133,0.9899982297751814,0.6451150196464972,0.9014537383287293
0.0001,0.0005,8192,dot,2,64,2,2,-0.4567309021949768,0.9639418710263398,0.8586357128823998,0.8281701776125567,0.9773461801077308,0.600558067071472,0.8658214910365389
0.0001,0.0005,8192,dot,2,128,2,2,-0.4176614582538605,0.971797671033479,0.8862443392966022,0.8380726563812065,0.9834542986959344,0.62323046075228,0.8952494239371179
0.0001,0.0005,8192,dot,2,64,3,2,-0.4173939526081085,0.9724197665937273,0.8816007596508774,0.8662074486556696,0.9840546999468932,0.627457214047925,0.8851133875322288
0.0001,0.0005,8192,dot,2,128,3,2,-0.4023256003856659,0.9748455107233733,0.8907829966963537,0.8810224928785736,0.9891573729863692,0.6250836769298888,0.8930964247994029
0.0001,0.0005,8192,dot,2,64,4,2,-0.41725051403045654,0.9757435618425826,0.8868219454304795,0.8720055804229995,0.9915471764914143,0.6348105626639853,0.8959624719483777
0.0001,0.0005,8192,dot,2,128,4,2,-0.42341986298561096,0.9709217927780803,0.8805466965089424,0.8722072655025389,0.9881129403434237,0.624591745213952,0.8878036585697398
0.0005,0.0005,8192,dot,2,64,2,2,-0.4056922197341919,0.9740257386260649,0.8915303701405222,0.8791534305076524,0.9906620640821383,0.6190161110186878,0.8991312324745199
0.0005,0.0005,8192,dot,2,128,2,2,-0.4012281000614166,0.9734409190371992,0.8938200922558318,0.8914649874819817,0.9908833421844575,0.6373031290935837,0.9009553804110191
0.0005,0.0005,8192,dot,2,64,3,2,-0.3926358222961426,0.9763134057971014,0.8971239424815316,0.8996107480175457,0.9927863338644007,0.6433272436955457,0.8997251159463315
0.0005,0.0005,8192,dot,2,128,3,2,-0.38369137048721313,0.9768139661756683,0.9001629531782456,0.8894766648351353,0.991343600637281,0.6334729732928465,0.9015113022503252
0.0005,0.0005,8192,dot,2,64,4,2,-0.3971359431743622,0.9758843909555069,0.8944417725842406,0.900240877019953,0.9923880332802265,0.6495267963392568,0.9020636506208144
0.0005,0.0005,8192,dot,2,128,4,2,-0.38550832867622375,0.9768230587379524,0.8968033426333066,0.8934152043153637,0.9923880332802265,0.6368486195372031,0.9009558867962942
0.001,0.0005,8192,dot,2,64,2,2,-0.40856313705444336,0.9719560878243514,0.8881484932709465,0.8911781689131663,0.9909718534253851,0.6415866392592925,0.9038148920250358
0.001,0.0005,8192,dot,2,128,2,2,-0.4105278551578522,0.9747311827956989,0.8884740477649925,0.8811803895048718,0.9896176314391928,0.6267552086882916,0.8978850744174449
0.001,0.0005,8192,dot,2,64,3,2,-0.3910678029060364,0.9774579033134166,0.8973485564803805,0.8872630408477461,0.9921844574260931,0.6371271501402906,0.9011699913818693
0.001,0.0005,8192,dot,2,128,3,2,-0.399960458278656,0.9764169856023327,0.890541226598356,0.8892669583322795,0.9911931315277039,0.6333000268968265,0.896420654236598
0.001,0.0005,8192,dot,2,64,4,2,-0.3917955160140991,0.9810420076377523,0.8999102809031241,0.8960100397036138,0.9896884404319349,0.6416230659114325,0.9047182747244216
0.001,0.0005,8192,dot,2,128,4,2,-0.3990386128425598,0.9782825535001815,0.8915687090520691,0.8991663084068819,0.9933616569304302,0.6497153371000016,0.9001842980577516
0.0001,0.001,8192,dot,2,64,2,2,-0.4081888496875763,0.9739413680781758,0.8901825534135223,0.8668546476831128,0.9887325190299168,0.6283922976164137,0.8942222947747005
0.0001,0.001,8192,dot,2,128,2,2,-0.4083239734172821,0.9696259247681567,0.8900115989142785,0.8661065036928021,0.989086563993627,0.6120677339563054,0.8927933503350078
0.0001,0.001,8192,dot,2,64,3,2,-0.428153395652771,0.9696606786427144,0.8814893655170463,0.8287220951586327,0.9848999822977518,0.6168662926134826,0.8893651507938097
0.0001,0.001,8192,dot,2,128,3,2,-0.39819180965423584,0.9737368229734643,0.8930450393650281,0.8733861126187202,0.9896441848114711,0.6321856440988655,0.8943606257090958
0.0001,0.001,8192,dot,2,64,4,2,-0.4110548198223114,0.9792118582791033,0.8899769714658636,0.8826880118170611,0.9899539741547178,0.6374044996572679,0.8949702488436799
0.0001,0.001,8192,dot,2,128,4,2,-0.4136407971382141,0.9761183261183262,0.8904347860844559,0.8671532869089957,0.9864312267657993,0.6267055023700284,0.9069521904887673
0.0005,0.001,8192,dot,2,64,2,2,-0.39484965801239014,0.9783333333333333,0.9006314378584928,0.8707672335925124,0.9910603646663125,0.6358535005417127,0.9013141011504989
0.0005,0.001,8192,dot,2,128,2,2,-0.39352479577064514,0.9732894255397,0.9035682147300079,0.8672868775763094,0.9895733758187291,0.6406471104337006,0.9044185349221513
0.0005,0.001,8192,dot,2,64,3,2,-0.3919937014579773,0.9744183933115229,0.8956725883895335,0.891985274712306,0.9926978226234732,0.6375410179625531,0.9031004500156748
0.0005,0.001,8192,dot,2,128,3,2,-0.3894340693950653,0.9766121707538601,0.8983005955299388,0.8897436545869897,0.9906620640821383,0.6432853273666723,0.9024629023226336
0.0005,0.001,8192,dot,2,64,4,2,-0.36080342531204224,0.978062989259057,0.9180082878111815,0.8675412096017514,0.9915914321118783,0.6506623681960768,0.9206704999092117
0.0005,0.001,8192,dot,2,128,4,2,-0.38465720415115356,0.9773848684210527,0.9001679020160412,0.8956479865800099,0.9918746680828465,0.6499517010587673,0.9030651483444586
0.001,0.001,8192,dot,2,64,2,2,-0.40769946575164795,0.9756445170660857,0.8885216705808175,0.892564845021032,0.9903965303593556,0.6300342979062675,0.8994868070077588
0.001,0.001,8192,dot,2,128,2,2,-0.400247186422348,0.9787581699346405,0.8980878442912706,0.8795528496404756,0.9893786510886883,0.6295336166583883,0.9005993858081769
0.001,0.001,8192,dot,2,64,3,2,-0.3986407220363617,0.9757435618425826,0.8929971729963525,0.8889493715701894,0.9925650557620818,0.6339203258414312,0.9028588725903257
0.001,0.001,8192,dot,2,128,3,2,-0.38813334703445435,0.9763654509163491,0.8994372381766743,0.8841023141607316,0.9909718534253851,0.6373373029066869,0.9034116841882541
0.001,0.001,8192,dot,2,64,4,2,-0.3996177911758423,0.9773221075502444,0.8931589002870401,0.8875831565024341,0.9907948309435298,0.6441014420445692,0.9032581573798191
0.001,0.001,8192,dot,2,128,4,2,-0.40726882219314575,0.9737810404205184,0.8898661110163812,0.8952281904087533,0.9916799433528058,0.6442705660949182,0.9024186252601336
0.0001,0.0001,8192,dot,3,64,2,2,-0.42818740010261536,0.9662858179180268,0.8768419366648361,0.820780140376529,0.980939104266242,0.6110759956579649,0.8822153748127571
0.0001,0.0001,8192,dot,3,128,2,2,-0.42338690161705017,0.9738186114140313,0.8796661062685769,0.8655183062644561,0.9862542042839442,0.6279627002015405,0.8869924869026542
0.0001,0.0001,8192,dot,3,64,3,2,-0.4180065989494324,0.9747860913890407,0.8847882864626396,0.8650178154293927,0.9868560807222517,0.6327457393009084,0.8907446593710111
0.0001,0.0001,8192,dot,3,128,3,2,-0.4075646698474884,0.9730245231607629,0.8877506675278675,0.8702667427574491,0.9896884404319349,0.6207649312683121,0.89222993629538
0.0001,0.0001,8192,dot,3,64,4,2,-0.40823307633399963,0.973143115942029,0.8929968167786762,0.839851362421729,0.9854399008674103,0.6398861874350168,0.9034042840579823
0.0001,0.0001,8192,dot,3,128,4,2,-0.4190148413181305,0.9721616712079927,0.8823932510402754,0.8803511367372227,0.9897769516728625,0.6329367227951682,0.8894562224592406
0.0005,0.0001,8192,dot,3,64,2,2,-0.4116402566432953,0.9719680464778504,0.8881714836005392,0.8823971891682991,0.9894848645778013,0.628854705056774,0.9007817823316762
0.0005,0.0001,8192,dot,3,128,2,2,-0.40210390090942383,0.9767737252767191,0.8935144053257494,0.8821540455767753,0.9906532129580456,0.6324561818707345,0.9012319056133294
0.0005,0.0001,8192,dot,3,64,3,2,-0.3990441858768463,0.9768644529123571,0.8942940310301891,0.8928588287855415,0.991635687732342,0.6411978231222072,0.8994520764585718
0.0005,0.0001,8192,dot,3,128,3,2,-0.3941635191440582,0.9730111050427817,0.8944579538217172,0.8923446397822392,0.9916268366082492,0.6357458749690045,0.9006888102828688
0.0005,0.0001,8192,dot,3,64,4,2,-0.39250585436820984,0.9781497480201584,0.897655510724591,0.8957952945738394,0.9919454770755887,0.6521710539306677,0.9010108382302204
0.0005,0.0001,8192,dot,3,128,4,2,-0.3896506726741791,0.9773180910905462,0.9039931788444007,0.8892389165092298,0.9911488759072403,0.6554027515289822,0.9150407688051732
0.001,0.0001,8192,dot,3,64,2,2,-0.4053703248500824,0.9762615301139446,0.8914444831132325,0.8770363907644843,0.9889537971322357,0.6342474694309379,0.8968836716410398
0.001,0.0001,8192,dot,3,128,2,2,-0.39996138215065,0.9776070252469814,0.898221166884813,0.8856179770545144,0.9901309966365728,0.626812771171293,0.8994233764976622
0.001,0.0001,8192,dot,3,64,3,2,-0.39487507939338684,0.9765562794064422,0.896135126239795,0.8953746554383835,0.9922995220392989,0.6401147714745543,0.9020383428658107
0.001,0.0001,8192,dot,3,128,3,2,-0.3957020044326782,0.9756102003642988,0.8952174879309028,0.892694240025626,0.9922729686670207,0.6419313207547365,0.9004499877660481
0.001,0.0001,8192,dot,3,64,4,2,-0.3884912431240082,0.9783614589003811,0.8952319918862113,0.8988025693548795,0.9938042131350683,0.6515000948796251,0.8985999954787851
0.001,0.0001,8192,dot,3,128,4,2,-0.38302043080329895,0.9744359534206696,0.9021874790987137,0.9004438206509369,0.9934236147990796,0.6453686568098064,0.9013879816112746
0.0001,0.0005,8192,dot,3,64,2,2,-0.4173022210597992,0.9670185887024002,0.884573434604537,0.8615936948517935,0.9854310497433174,0.6176467301469905,0.8900014282078793
0.0001,0.0005,8192,dot,3,128,2,2,-0.4128325879573822,0.9756263616557734,0.8865453499110187,0.8627761437240992,0.9903699769870774,0.622949865766039,0.8938145064529295
0.0001,0.0005,8192,dot,3,64,3,2,-0.42661863565444946,0.968252673554468,0.8804522979985409,0.8443832971182945,0.9870950610727562,0.6337775151236638,0.8873871408563496
0.0001,0.0005,8192,dot,3,128,3,2,-0.40056607127189636,0.9739082969432314,0.8938115210834103,0.8546297377019628,0.9873795614900235,0.6334595684689991,0.8977517469148312
0.0001,0.0005,8192,dot,3,64,4,2,-0.39786452054977417,0.9785401858939311,0.8961312639688346,0.8789962501061811,0.9869888475836431,0.635025583634277,0.8928495504689877
0.0001,0.0005,8192,dot,3,128,4,2,-0.4082048833370209,0.9784975503538378,0.8903049865188672,0.8799532443717256,0.9892901398477607,0.6347819403871803,0.8948850696614513
0.0005,0.0005,8192,dot,3,64,2,2,-0.4022105932235718,0.9733351578179165,0.8942854528540174,0.8792675062590092,0.9903257213666136,0.6361367425418921,0.8988562983577617
0.0005,0.0005,8192,dot,3,128,2,2,-0.4015640318393707,0.9724570912375791,0.8965296981037147,0.8762952336505176,0.9893786510886883,0.6210842676052947,0.8992934354465763
0.0005,0.0005,8192,dot,3,64,3,2,-0.3878861963748932,0.9800036192544335,0.8989998276050457,0.8855022477964593,0.9916976456009914,0.6420476397542008,0.9020257709881971
0.0005,0.0005,8192,dot,3,128,3,2,-0.404281347990036,0.974608806404658,0.8857071503949925,0.8860466626664183,0.989024606124978,0.640335093665696,0.9023667222080203
0.0005,0.0005,8192,dot,3,64,4,2,-0.398257851600647,0.9747956403269755,0.8951106402651912,0.8907396359467522,0.992228713046557,0.6442726103377477,0.9008439799662592
0.0005,0.0005,8192,dot,3,128,4,2,-0.401633083820343,0.9794165757906216,0.8923117324044518,0.8975457097337076,0.9932023366967605,0.6505560200953127,0.9007364148145212
0.001,0.0005,8192,dot,3,64,2,2,-0.4022057056427002,0.9706439393939394,0.8929633109037906,0.8801266975191564,0.9882722605770934,0.6274868246391734,0.896961093921553
0.001,0.0005,8192,dot,3,128,2,2,-0.40829595923423767,0.9753220831065142,0.8925384261151569,0.8839044798949206,0.9915206231191361,0.6307501785101604,0.9000704520022875
0.001,0.0005,8192,dot,3,64,3,2,-0.4002251923084259,0.9800235763511063,0.8926762172242881,0.8909739284141833,0.9908125331917153,0.6316063652387408,0.8987355096450872
0.001,0.0005,8192,dot,3,128,3,2,-0.39681077003479004,0.9760264062217399,0.8947318826465835,0.8810033802864392,0.9911665781554256,0.627581750299355,0.8986947513848118
0.001,0.0005,8192,dot,3,64,4,2,-0.4000587463378906,0.9795305676855895,0.8929093682828348,0.896302356698002,0.9926270136307311,0.6526395020294671,0.9019175138724894
0.001,0.0005,8192,dot,3,128,4,2,-0.3881351351737976,0.9767410228509249,0.8968162547262766,0.8969676661923077,0.9917241989732696,0.6498632936704093,0.904350939680885
0.0001,0.001,8192,dot,3,64,2,2,-0.41802647709846497,0.9730866884294523,0.8850606755944016,0.8365030570420904,0.9848203221809169,0.6262842790139247,0.8929874555794017
