1_Lr,1_Wd,1_batchSize,1_decoder,1_featType,1_hiddenDim,1_numLayers,1_numOfEpoch,1_numOfHeads,2_valLossNeg,2_valMRRRandom,2_valRocAucRandom,3_testMRR2hop,3_testMRRRandom,3_testRocAuc2hop,3_testRocAucRandom
0.0001,0.001,8192,dot,1,128,4,50,2,-0.4205295145511627,0.9704652853507815,0.8875652212263826,0.858705731926656,0.9814922995220393,0.6146515993492708,0.8950315099532227
0.0005,0.001,8192,dot,1,64,2,50,2,-0.47544607520103455,0.9551658510059815,0.851327163977867,0.7975072015964209,0.9711238398705206,0.5901561136603501,0.8724794029155978
0.0005,0.001,8192,dot,1,128,2,50,2,-0.443293958902359,0.9719450469992771,0.8768549095472212,0.8602633190259318,0.983271375464684,0.6273484908275889,0.8910320157515514
0.0005,0.001,8192,dot,1,64,3,50,2,-0.4190763533115387,0.9741988049972841,0.8949387802957256,0.8463870230200554,0.9828907771286953,0.6163618523180918,0.9017295787600426
0.0005,0.001,8192,dot,1,128,3,50,2,-0.4364181458950043,0.9660730593607305,0.8838129539159626,0.8538887589073462,0.9809169764560098,0.6125286481355416,0.89874691626113
0.0005,0.001,8192,dot,1,64,4,50,2,-0.4166521728038788,0.9738303295102859,0.8917992999621014,0.8680948263396484,0.9887767746503805,0.6179495327170188,0.9021426769342304
0.0005,0.001,8192,dot,1,128,4,50,2,-0.40336310863494873,0.976260428001451,0.8990537467127092,0.8638935251919851,0.9881571959638874,0.6304944510689964,0.9096024829842391
0.001,0.001,8192,dot,1,64,2,50,2,-0.41935983300209045,0.9671183378500452,0.9006678010510477,0.8500866013080564,0.9800141617985485,0.6237756650623241,0.9085598198780671
0.001,0.001,8192,dot,1,128,2,50,2,-0.5748908519744873,0.9243610657966287,0.8030978012516262,0.798040318977653,0.9437068507700478,0.5984999475589136,0.8338929729804411
0.001,0.001,8192,dot,1,64,3,50,2,-0.41120776534080505,0.9732501356483994,0.8967773749974686,0.8501118710757584,0.9852805806337405,0.6114140150221321,0.9012825225619312
0.001,0.001,8192,dot,1,128,3,50,2,-0.5617411136627197,0.9541236179082834,0.8237085125794621,0.8232014769322258,0.9703695976531876,0.5946870448223962,0.8314938461428731
0.001,0.001,8192,dot,1,64,4,50,2,-0.4185086190700531,0.9726435536294691,0.8960225440866669,0.8367797924622141,0.9828199681359533,0.6194467830636763,0.904227614726051
0.001,0.001,8192,dot,1,128,4,50,2,-0.41037794947624207,0.9658061594202898,0.8908317149201794,0.8212530241340651,0.9787307488050981,0.6199023025134183,0.90656193575715
0.0001,0.0001,8192,dot,2,64,2,50,2,-0.4049607184198168,0.9689707008423005,0.9013214322539037,0.8597009033334047,0.9820516905647019,0.6324016968291555,0.9056802286492942
0.0001,0.0001,8192,dot,2,128,2,50,2,-0.3993598222732544,0.9740339472733839,0.9073057261447813,0.8682680554826067,0.9822889006903878,0.641097745855007,0.9091269080881292
0.0001,0.0001,8192,dot,2,64,3,50,2,-0.4044776890012953,0.9724518114845091,0.9006891329856976,0.8636900480766652,0.983713931669322,0.6420680196036357,0.9084311375971965
0.0001,0.0001,8192,dot,2,128,3,50,2,-0.3956318795681,0.9772437647915528,0.9062914042683949,0.861847197176459,0.9830943529828289,0.6384628463210256,0.9100048535590033
0.0001,0.0001,8192,dot,2,64,4,50,2,-0.39614514013131463,0.9729172939877547,0.9059358401146143,0.8631858405358139,0.9841653389980528,0.6327428103224417,0.9078108062842147
0.0001,0.0001,8192,dot,2,128,4,50,2,-0.3961219787597656,0.9753825136612021,0.9077719428473965,0.8753626529250533,0.9873871481678174,0.6410922720028134,0.9186944277585861
0.0005,0.0001,8192,dot,2,64,2,50,2,-0.37984251976013184,0.9743100944081337,0.9180655590725564,0.8717751756121379,0.9866967604885821,0.646047036131444,0.9210749578846416
0.0005,0.0001,8192,dot,2,128,2,50,2,-0.39027050137519836,0.9757096069868996,0.9095733382648362,0.8834513158995367,0.9874048504160028,0.6436249464479589,0.9138641898112239
0.0005,0.0001,8192,dot,2,64,3,50,2,-0.39167076349258423,0.9783478893740903,0.9096486127581984,0.8839743943434862,0.9865374402549124,0.6410021742658807,0.9159703511881723
0.0005,0.0001,8192,dot,2,128,3,50,2,-0.37938758730888367,0.9795631683886169,0.9179151945969234,0.8993700625803652,0.9914144096300231,0.6462110445396377,0.9157700081978885
0.0005,0.0001,8192,dot,2,64,4,50,2,-0.4001578092575073,0.9763315217391305,0.9053142477480185,0.8833895687719373,0.989573375818729,0.634595865377463,0.9088179756668007
0.0005,0.0001,8192,dot,2,128,4,50,2,-0.3816696107387543,0.9785882779894756,0.9172251012381161,0.8886001088072251,0.9876703841387856,0.6493389978932904,0.9217001538050326
0.001,0.0001,8192,dot,2,64,2,50,2,-0.3872027099132538,0.9779651795429815,0.9137463932068942,0.8807953464485594,0.9895556735705435,0.6445585007904602,0.916326079651026
0.001,0.0001,8192,dot,2,128,2,50,2,-0.3828049600124359,0.9774738172625497,0.9210345965055219,0.8785692887392303,0.9902637634979642,0.6484882792625254,0.9216441637058546
0.001,0.0001,8192,dot,2,64,3,50,2,-0.3839729428291321,0.9743415077202542,0.9147592565061488,0.8849014766433778,0.9881571959638874,0.6451143492614453,0.9176060259778697
0.001,0.0001,8192,dot,2,128,3,50,2,-0.3830977976322174,0.9775571273122959,0.9169636744176849,0.8919732624724659,0.988980350504514,0.6495586094187333,0.9193583290648556
0.001,0.0001,8192,dot,2,64,4,50,2,-0.38893386721611023,0.978520935290919,0.9085640839508393,0.8948814889600869,0.9895556735705435,0.6414377864444915,0.9141078359355097
0.001,0.0001,8192,dot,2,128,4,50,2,-0.38600000739097595,0.9768694550063372,0.9131166583893463,0.8692231339204255,0.9853513896264826,0.6412520969781088,0.9142973952211829
0.0001,0.0005,8192,dot,2,64,2,50,2,-0.4086523262990846,0.9704947032185023,0.8982897945241518,0.8616486953183713,0.9832549376627975,0.6353756598592153,0.9058872805971068
0.0001,0.0005,8192,dot,2,128,2,50,2,-0.3963007628917694,0.968060836501901,0.9052177748839919,0.8590818531206211,0.983935209771641,0.6379497600724987,0.9108155749460005
0.0001,0.0005,8192,dot,2,64,3,50,2,-0.412638783454895,0.966193595342067,0.8960320208855027,0.8556335164805691,0.9810636522266899,0.6276836401956651,0.8995478336263927
0.0001,0.0005,8192,dot,2,128,3,50,2,-0.39248034358024597,0.9747639796659405,0.9068864911668069,0.8725526833466293,0.9863427155248716,0.6326882070283922,0.9121799178596474
0.0001,0.0005,8192,dot,2,64,4,50,2,-0.3977544903755188,0.9751763429191536,0.9055197386615044,0.8551732388694684,0.982828819260046,0.6382082697554873,0.9073063796554721
0.0001,0.0005,8192,dot,2,128,4,50,2,-0.3895430266857147,0.9723284179865284,0.9121548237929797,0.8755809806526748,0.9863869711453355,0.6453301916692148,0.9169700708089751
0.0005,0.0005,8192,dot,2,64,2,50,2,-0.3922050893306732,0.9729371137768084,0.9103619512580141,0.8765480713303336,0.988245707204815,0.643260507295215,0.9154385545791646
0.0005,0.0005,8192,dot,2,128,2,50,2,-0.39406585693359375,0.9781453362255964,0.9072270558989518,0.8827997045734699,0.9897503983005842,0.6466907812897282,0.914967698273119
0.0005,0.0005,8192,dot,2,64,3,50,2,-0.3899898827075958,0.977203482045702,0.9102119291701725,0.8862367127768084,0.9910161090458488,0.6460716922031247,0.9144689994085046
0.0005,0.0005,8192,dot,2,128,3,50,2,-0.39446601271629333,0.9771555867300548,0.9072728193564459,0.8857475695367358,0.9905027438484688,0.6406842362427831,0.9118699568432286
0.0005,0.0005,8192,dot,2,64,4,50,2,-0.3918903172016144,0.9726940639269407,0.9102666172796819,0.8784590711701704,0.9886440077889893,0.6428456914391562,0.9200232920538893
0.0005,0.0005,8192,dot,2,128,4,50,2,-0.3922365605831146,0.9738121146173376,0.9074149993260625,0.883448608687589,0.9930961232076474,0.6401082992377558,0.9143326321556451
0.001,0.0005,8192,dot,2,64,2,50,2,-0.3953847289085388,0.9746325530756668,0.9083736897813327,0.8848093828046031,0.9885997521685254,0.6452487039205548,0.9167640597562361
0.001,0.0005,8192,dot,2,128,2,50,2,-0.3924223780632019,0.9780978260869564,0.9114127034686907,0.8794588782905299,0.9893343954682244,0.645096765320483,0.9162160904675017
0.001,0.0005,8192,dot,2,64,3,50,2,-0.3938777446746826,0.9799099099099099,0.907367619144083,0.8935386469905854,0.9909275978049212,0.6446618537374091,0.9102837179160224
0.001,0.0005,8192,dot,2,128,3,50,2,-0.3874754011631012,0.9760609357997824,0.9116947589373925,0.8745217961362411,0.9854576031155956,0.6440902282001938,0.9182748156283582
0.001,0.0005,8192,dot,2,64,4,50,2,-0.39012160897254944,0.9778322440087147,0.9077910363059166,0.8876189309009276,0.9882722605770934,0.6436527803749604,0.9093653076581574
0.001,0.0005,8192,dot,2,128,4,50,2,-0.4093110263347626,0.9675472040668118,0.8963455788346872,0.8318562493150916,0.9791872139190249,0.626044022218356,0.8985121405107275
0.0001,0.001,8192,dot,2,64,2,50,2,-0.4015048819559592,0.9736815016651529,0.9035480846026495,0.8577208171738177,0.9822948014397829,0.6338922919497899,0.9079977470880745
0.0001,0.001,8192,dot,2,128,2,50,2,-0.4027042090892792,0.977632296781233,0.9043894317583046,0.8689454096384526,0.985705434590193,0.6382989918424469,0.9080118016771187
0.0001,0.001,8192,dot,2,64,3,50,2,-0.40408718999889165,0.9722893656829018,0.9006730218229336,0.8628088741670791,0.9833709506107275,0.6366370026412222,0.9077710446103014
0.0001,0.001,8192,dot,2,128,3,50,2,-0.40020522475242615,0.9780988731370412,0.904089932360586,0.868625893785214,0.9864135245176138,0.6392349198659255,0.9109728838194595
0.0001,0.001,8192,dot,2,64,4,50,2,-0.39660440219773185,0.9776375012614795,0.9066175861901462,0.8743628973846711,0.9833023543990087,0.6418225953765085,0.9121666705619011
0.0001,0.001,8192,dot,2,128,4,50,2,-0.38685089349746704,0.9754261878853826,0.9147760071091633,0.8726296038298162,0.9895556735705435,0.6379732739001212,0.9197396084051889
0.0005,0.001,8192,dot,2,64,2,50,2,-0.3974209427833557,0.973621759766338,0.9072023715737938,0.8858759432577807,0.9887590724021952,0.6400897327367282,0.9125300775230684
0.0005,0.001,8192,dot,2,128,2,50,2,-0.3967512547969818,0.9752311038607938,0.9089793303770342,0.8819578265011084,0.9881394937157019,0.6469027495624233,0.9163938374534744
0.0005,0.001,8192,dot,2,64,3,50,2,-0.38125985860824585,0.9807971014492755,0.9188737118516842,0.8887573540520965,0.989024606124978,0.6462042644436091,0.9218135855452714
0.0005,0.001,8192,dot,2,128,3,50,2,-0.38715967535972595,0.9751500272776868,0.9118707301528983,0.870955846832108,0.9852540272614622,0.6405427202600942,0.91360002789032
0.0005,0.001,8192,dot,2,64,4,50,2,-0.39297881722450256,0.9811798769453492,0.9083629263633135,0.8877184006764464,0.9888697114533547,0.6366722492861974,0.9090678509054093
0.0005,0.001,8192,dot,2,128,4,50,2,-0.39333921670913696,0.9767370510738134,0.9096637049377574,0.883097903158976,0.9887502212781023,0.6478377540082128,0.9198212299431401
0.001,0.001,8192,dot,2,64,2,50,2,-0.39390453696250916,0.9777596815056099,0.9090646587218212,0.8799085805325848,0.9904850416002833,0.6471209814757102,0.9187817518852617
0.001,0.001,8192,dot,2,128,2,50,2,-0.3923230767250061,0.9770287481804948,0.9101716085347888,0.8790386414788963,0.9873428925473534,0.6446128451374938,0.913444039646641
0.001,0.001,8192,dot,2,64,3,50,2,-0.39804425835609436,0.9770418237300306,0.9031752750303106,0.8818756374916757,0.9911488759072403,0.6414135317406852,0.9055194424051328
0.001,0.001,8192,dot,2,128,3,50,2,-0.39652013778686523,0.9815047307132461,0.9078278150211623,0.8831729593944145,0.9898389095415119,0.6431474121860966,0.909092304135261
0.001,0.001,8192,dot,2,64,4,50,2,-0.4004821181297302,0.9694611323502641,0.9015198475526416,0.8941348334205477,0.9886263055408037,0.6404987640041747,0.9084771452889183
0.001,0.001,8192,dot,2,128,4,50,2,-0.39846083521842957,0.9712862318840579,0.9032050089517007,0.8568775208977014,0.9842007434944238,0.6375836320097746,0.9087251561090137
0.0001,0.0001,8192,dot,3,64,2,50,2,-0.40141236340558084,0.9724268652710681,0.9038055058242226,0.8590598938049814,0.9811500560571192,0.6356389624596522,0.906881046234791
0.0001,0.0001,8192,dot,3,128,2,50,2,-0.39334237575531006,0.9745508982035929,0.9077631296619955,0.8615327715301162,0.9851301115241635,0.6424869289804348,0.9133732018133001
0.0001,0.0001,8192,dot,3,64,3,50,2,-0.39758823646439445,0.9759773662551441,0.9046679851555272,0.8592806172997357,0.9854797309258276,0.6358901688777341,0.9073432285351072
0.0001,0.0001,8192,dot,3,128,3,50,2,-0.3935243835051855,0.9743418540624184,0.9083061377429968,0.8727248587843383,0.98636926889715,0.6428414051467486,0.9143705491917201
0.0001,0.0001,8192,dot,3,64,4,50,2,-0.3978724479675293,0.9772125498730505,0.9044630117356439,0.8658192960635871,0.9853248362542043,0.6391607934054849,0.9081244738394447
0.0001,0.0001,8192,dot,3,128,4,50,2,-0.3874558210372925,0.972874567631531,0.9126412813213203,0.8795570320397723,0.9874756594087449,0.6391295701497665,0.9157587742131895
0.0005,0.0001,8192,dot,3,64,2,50,2,-0.3851936459541321,0.9746539162112934,0.9154085382738631,0.8753951394684268,0.9901044432642946,0.6421650981205341,0.9194979202080609
0.0005,0.0001,8192,dot,3,128,2,50,2,-0.3891257643699646,0.9763062079009649,0.9111700165671837,0.8911732894473202,0.9909718534253851,0.6435315298734412,0.9134222219219715
0.0005,0.0001,8192,dot,3,64,3,50,2,-0.3898187279701233,0.9754790310918293,0.9107904809273824,0.8720989062863731,0.9865020357585413,0.6344790356769401,0.9138283990178669
0.0005,0.0001,8192,dot,3,128,3,50,2,-0.39127326011657715,0.9743272926963207,0.9098276351367353,0.861607584602805,0.9853513896264826,0.6513396239753851,0.9185854053105872
0.0005,0.0001,8192,dot,3,64,4,50,2,-0.39390841126441956,0.975425516194468,0.9073912518699059,0.8858172354189349,0.9884640349324364,0.642784480680422,0.9117397673948203
0.0005,0.0001,8192,dot,3,128,4,50,2,-0.3877806067466736,0.9729086932750138,0.9116549195646332,0.8838991406304204,0.9862807576562223,0.6420621335941086,0.9182361404529649
0.001,0.0001,8192,dot,3,64,2,50,2,-0.38876840472221375,0.9752646225065668,0.9127677261751718,0.8799209494111246,0.9869357408390866,0.6475751098045399,0.9192031406797363
0.001,0.0001,8192,dot,3,128,2,50,2,-0.3906491994857788,0.9759692028985507,0.9115390280203219,0.8803660669300605,0.9882722605770932,0.6436124364299103,0.9190068084910072
0.001,0.0001,8192,dot,3,64,3,50,2,-0.3834483027458191,0.9832788967519507,0.9157154765984803,0.8769731551861132,0.9873428925473534,0.642912636435694,0.9212036790075646
0.001,0.0001,8192,dot,3,128,3,50,2,-0.3953198492527008,0.9739385727190605,0.9090279488569811,0.893416014857863,0.9900424853956452,0.6408080575127306,0.9130775504966893
0.001,0.0001,8192,dot,3,64,4,50,2,-0.38862594962120056,0.9772025431425976,0.9110298396518806,0.8876518389264008,0.9866348026199326,0.6395773729784399,0.9148300147062629
0.001,0.0001,8192,dot,3,128,4,50,2,-0.41601842641830444,0.9736722856624979,0.8937039274362355,0.8647387751211437,0.9851035581518852,0.633195317355234,0.8957031221261826
0.0001,0.0005,8192,dot,3,64,2,50,2,-0.40235702196756995,0.9710460187708144,0.902255211672917,0.8502137643733501,0.982426725336975,0.6368323885943978,0.9078110717049059
0.0001,0.0005,8192,dot,3,128,2,50,2,-0.3965109586715698,0.9768378378378377,0.9083949989030289,0.8663020846504649,0.9860594795539034,0.6418524886515824,0.910286032614624
0.0001,0.0005,8192,dot,3,64,3,50,2,-0.397969126701355,0.974995453718858,0.9052689194817475,0.862369202756882,0.9830677996105506,0.6356436340556285,0.9085556465153302
0.0001,0.0005,8192,dot,3,128,3,50,2,-0.3982613980770111,0.9702530493355179,0.9051724556194463,0.8703059214344397,0.9838024429102497,0.6388169419790859,0.9114876834340738
0.0001,0.0005,8192,dot,3,64,4,50,2,-0.39107561111450195,0.9742686890574215,0.9074204380628795,0.8576119342980735,0.9828730748805098,0.6331228165066143,0.9100058663295536
0.0001,0.0005,8192,dot,3,128,4,50,2,-0.410386323928833,0.9759380097879282,0.8983228651417267,0.8796297377019628,0.9866967604885821,0.6276497814347644,0.9031180943776074
0.0005,0.0005,8192,dot,3,64,2,50,2,-0.3886498510837555,0.9778172866520786,0.9119875803869087,0.8779868328992068,0.9885112409275979,0.638547740661537,0.9149591213725202
0.0005,0.0005,8192,dot,3,128,2,50,2,-0.3960469365119934,0.9715536105032823,0.9068831674453508,0.8708011953232346,0.9865462913790051,0.646093658103031,0.9153341744757199
0.0005,0.0005,8192,dot,3,64,3,50,2,-0.3957293629646301,0.9764221014492754,0.9060676452544251,0.8795812996822024,0.9901752522570366,0.6386516560989479,0.9078681278026319
0.0005,0.0005,8192,dot,3,128,3,50,2,-0.38455668091773987,0.9754362050163576,0.9147160909722766,0.8799778819162781,0.9855903699769871,0.6475231204367548,0.9167280992087243
0.0005,0.0005,8192,dot,3,64,4,50,2,-0.3898686170578003,0.9746005809731301,0.9155685971887306,0.8871732135805424,0.9894229067091521,0.6467818011657558,0.9230553328715121
0.0005,0.0005,8192,dot,3,128,4,50,2,-0.39164626598358154,0.974664490388103,0.9081001595415795,0.8838331786818245,0.9883342184457425,0.6430419545753476,0.9124389857173142
0.001,0.0005,8192,dot,3,64,2,50,2,-0.3795784115791321,0.9812431544359255,0.9209008961216061,0.8777592517236702,0.9885820499203399,0.6491599086986198,0.9219390669533086
0.001,0.0005,8192,dot,3,128,2,50,2,-0.39732643961906433,0.9773007246376811,0.9093661825029555,0.8808343851227548,0.9911665781554256,0.6412770091196162,0.9141010515236976
0.001,0.0005,8192,dot,3,64,3,50,2,-0.398584246635437,0.9770482908301682,0.903264767911474,0.8764972827373252,0.9864577801380775,0.6415406632166504,0.9182367748731535
0.001,0.0005,8192,dot,3,128,3,50,2,-0.40101000666618347,0.9760264951967771,0.90181183625731,0.886534509038492,0.9892016286068331,0.6441668750782541,0.9098910290824573
0.001,0.0005,8192,dot,3,64,4,50,2,-0.3881619870662689,0.9731431159420291,0.9118199836425352,0.8809586707621758,0.9875641706496726,0.645414020011178,0.9174186619874519
0.001,0.0005,8192,dot,3,128,4,50,2,-0.41159752011299133,0.9662676822633297,0.8981467284402191,0.8478740442893389,0.9793503274915915,0.6300669511249506,0.8999263580581977
0.0001,0.001,8192,dot,3,64,2,50,2,-0.4075639247894287,0.9642207674122568,0.9006100049813702,0.8570062969425689,0.9795539033457249,0.6315612149493599,0.9074876296191297
0.0001,0.001,8192,dot,3,128,2,50,2,-0.39617928862571716,0.9769279970760234,0.904181087966046,0.8734672803446039,0.9865905469994689,0.6392269442978413,0.9089049574079777
0.0001,0.001,8192,dot,3,64,3,50,2,-0.40521112084388733,0.9696412475211826,0.9017404619723371,0.8636266946012034,0.9828730748805098,0.6368858316619574,0.9081825196902087
0.0001,0.001,8192,dot,3,128,3,50,2,-0.38950011134147644,0.9765834238146942,0.9118770366461965,0.8747401562855625,0.9867410161090459,0.6457773687092666,0.916688944981352
0.0001,0.001,8192,dot,3,64,4,50,2,-0.3926938821872076,0.9764651237933681,0.9080160315884678,0.8619310816934289,0.9842892547353514,0.639584276793598,0.9108028707176901
0.0001,0.001,8192,dot,3,128,4,50,2,-0.39050734374258256,0.9745468338658789,0.9116218263967142,0.8704866643063669,0.9866126748097008,0.6389798426694902,0.9147387531463538
0.0005,0.001,8192,dot,3,64,2,50,2,-0.39128831028938293,0.9753872790231456,0.9095582037902816,0.8750368472620198,0.9886705611612675,0.6481015145612423,0.914558852584367
0.0005,0.001,8192,dot,3,128,2,50,2,-0.40069547295570374,0.9771037359448677,0.9041980446925834,0.8890924839012995,0.9908390865639937,0.6440706287882924,0.9104004814411969
0.0005,0.001,8192,dot,3,64,3,50,2,-0.395198255777359,0.9717906934636973,0.9081327529329168,0.8760056430263546,0.9879624712338467,0.6378534706247009,0.9160300442296752
